timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763947201177,107,POST,201,Created,TESTES 1-2,text,true,,380,395,18,18,http://localhost:8085/users,107,0,0
1763947201284,0,GET,200,OK,TESTES 1-9,text,true,,3262,121,18,18,http://localhost:8085/users,0,0,0
1763947201284,1,GET ID,200,OK,TESTES 1-2,text,true,,530,124,18,18,http://localhost:8085/users/44,1,0,0
1763947201284,1,DELETE,200,OK,TESTES 1-9,text,true,,277,210,18,18,http://localhost:8085/users/43,1,0,0
1763947201285,0,Healthcheck,200,OK,TESTES 1-9,text,true,,290,127,18,18,http://localhost:8085/healthcheck,0,0,0
1763947201285,1,PUT,200,OK,TESTES 1-2,text,true,,514,335,18,18,http://localhost:8085/users/44,1,0,0
1763947201286,1,GET,200,OK,TESTES 1-2,text,true,,2967,121,18,18,http://localhost:8085/users,1,0,0
1763947201287,1,DELETE,200,OK,TESTES 1-2,text,true,,277,210,18,18,http://localhost:8085/users/44,1,0,0
1763947201179,115,POST,201,Created,TESTES 1-7,text,true,,378,393,17,17,http://localhost:8085/users,115,0,0
1763947201294,0,GET ID,200,OK,TESTES 1-7,text,true,,528,124,17,17,http://localhost:8085/users/45,0,0,0
1763947201294,2,PUT,200,OK,TESTES 1-7,text,true,,515,336,17,17,http://localhost:8085/users/45,1,0,0
1763947201296,0,GET,200,OK,TESTES 1-7,text,true,,2968,121,17,17,http://localhost:8085/users,0,0,0
1763947201296,1,DELETE,200,OK,TESTES 1-7,text,true,,277,210,17,17,http://localhost:8085/users/45,1,0,0
1763947201297,0,Healthcheck,200,OK,TESTES 1-7,text,true,,290,127,17,17,http://localhost:8085/healthcheck,0,0,0
1763947201301,1,Healthcheck,200,OK,TESTES 1-20,text,true,,290,127,18,18,http://localhost:8085/healthcheck,1,0,0
1763947201181,135,POST,201,Created,TESTES 1-14,text,true,,379,394,18,18,http://localhost:8085/users,135,0,0
1763947201316,1,GET ID,200,OK,TESTES 1-14,text,true,,529,124,18,18,http://localhost:8085/users/46,1,0,0
1763947201317,1,PUT,200,OK,TESTES 1-14,text,true,,515,336,18,18,http://localhost:8085/users/46,1,0,0
