timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763947287797,1,GET ID,200,OK,TESTES 1-4,text,true,,530,124,29,29,http://localhost:8085/users/37,1,0,0
1763947287798,1,PUT,200,OK,TESTES 1-4,text,true,,515,336,29,29,http://localhost:8085/users/37,1,0,0
1763947287799,0,GET,200,OK,TESTES 1-4,text,true,,2968,121,29,29,http://localhost:8085/users,0,0,0
1763947287799,1,DELETE,200,OK,TESTES 1-4,text,true,,277,210,29,29,http://localhost:8085/users/37,1,0,0
1763947287800,0,Healthcheck,200,OK,TESTES 1-4,text,true,,290,127,29,29,http://localhost:8085/healthcheck,0,0,0
1763947287666,140,POST,201,Created,TESTES 1-16,text,true,,379,394,30,30,http://localhost:8085/users,140,0,0
1763947287806,1,Healthcheck,200,OK,TESTES 1-30,text,true,,290,127,30,30,http://localhost:8085/healthcheck,1,0,0
1763947287806,1,GET ID,200,OK,TESTES 1-16,text,true,,529,124,30,30,http://localhost:8085/users/38,1,0,0
1763947287807,1,PUT,200,OK,TESTES 1-16,text,true,,515,336,30,30,http://localhost:8085/users/38,1,0,0
1763947287808,1,GET,200,OK,TESTES 1-16,text,true,,2968,121,30,30,http://localhost:8085/users,1,0,0
1763947287809,0,DELETE,200,OK,TESTES 1-16,text,true,,277,210,30,30,http://localhost:8085/users/38,0,0,0
1763947287810,0,Healthcheck,200,OK,TESTES 1-16,text,true,,290,127,30,30,http://localhost:8085/healthcheck,0,0,0
1763947287816,1,Healthcheck,200,OK,TESTES 1-31,text,true,,290,127,31,31,http://localhost:8085/healthcheck,1,0,0
1763947287676,150,POST,201,Created,TESTES 1-17,text,true,,379,394,31,31,http://localhost:8085/users,150,0,0
1763947287826,0,GET ID,200,OK,TESTES 1-17,text,true,,529,124,32,32,http://localhost:8085/users/39,0,0,0
1763947287826,1,Healthcheck,200,OK,TESTES 1-32,text,true,,290,127,32,32,http://localhost:8085/healthcheck,1,0,0
1763947287826,1,PUT,200,OK,TESTES 1-17,text,true,,514,335,32,32,http://localhost:8085/users/39,1,0,0
1763947287827,1,GET,200,OK,TESTES 1-17,text,true,,2967,121,32,32,http://localhost:8085/users,1,0,0
1763947287685,143,POST,201,Created,TESTES 1-9,text,true,,380,395,32,32,http://localhost:8085/users,143,0,0
1763947287828,0,DELETE,200,OK,TESTES 1-17,text,true,,277,210,32,32,http://localhost:8085/users/39,0,0,0
1763947287828,0,GET ID,200,OK,TESTES 1-9,text,true,,530,124,32,32,http://localhost:8085/users/40,0,0,0
1763947287828,1,Healthcheck,200,OK,TESTES 1-17,text,true,,290,127,32,32,http://localhost:8085/healthcheck,1,0,0
1763947287829,1,PUT,200,OK,TESTES 1-9,text,true,,515,336,32,32,http://localhost:8085/users/40,1,0,0
1763947287830,0,GET,200,OK,TESTES 1-9,text,true,,2968,121,32,32,http://localhost:8085/users,0,0,0
1763947287830,1,DELETE,200,OK,TESTES 1-9,text,true,,277,210,32,32,http://localhost:8085/users/40,1,0,0
