timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763946610388,7,POST,201,Created,TESTES 1-8,text,true,,354,395,8,8,http://localhost:8083/users,7,0,0
1763946610389,7,POST,201,Created,TESTES 1-4,text,true,,354,395,8,8,http://localhost:8083/users,7,0,0
1763946610394,3,GET,200,OK,TESTES 1-5,text,true,,3401,121,9,9,http://localhost:8083/users,3,0,0
1763946610391,7,PUT,200,OK,TESTES 1-2,text,true,,334,336,9,9,http://localhost:8083/users/25,7,0,0
1763946610397,1,Healthcheck,200,OK,TESTES 1-9,text,true,,182,127,9,9,http://localhost:8083/healthcheck,1,0,0
1763946610395,4,GET ID,200,OK,TESTES 1-8,text,true,,349,124,9,9,http://localhost:8083/users/27,4,0,0
1763946610396,3,GET ID,200,OK,TESTES 1-4,text,true,,349,124,9,9,http://localhost:8083/users/28,3,0,0
1763946610398,3,GET,200,OK,TESTES 1-2,text,true,,3625,121,9,9,http://localhost:8083/users,3,0,0
1763946610384,17,POST,201,Created,TESTES 1-1,text,true,,354,395,9,9,http://localhost:8083/users,17,0,0
1763946610397,4,DELETE,200,OK,TESTES 1-5,text,true,,164,210,9,9,http://localhost:8083/users/23,4,0,0
1763946610395,7,DELETE,200,OK,TESTES 1-7,text,true,,164,210,9,9,http://localhost:8083/users/22,7,0,0
1763946610401,1,Healthcheck,200,OK,TESTES 1-5,text,true,,182,127,9,9,http://localhost:8083/healthcheck,1,0,0
1763946610402,1,Healthcheck,200,OK,TESTES 1-7,text,true,,182,127,9,9,http://localhost:8083/healthcheck,1,0,0
1763946610401,2,GET ID,200,OK,TESTES 1-1,text,true,,349,124,9,9,http://localhost:8083/users/29,2,0,0
1763946610398,6,POST,201,Created,TESTES 1-9,text,true,,354,395,9,9,http://localhost:8083/users,6,0,0
1763946610401,4,DELETE,200,OK,TESTES 1-2,text,true,,164,210,9,9,http://localhost:8083/users/25,4,0,0
1763946610399,7,PUT,200,OK,TESTES 1-4,text,true,,334,336,9,9,http://localhost:8083/users/28,7,0,0
1763946610405,1,Healthcheck,200,OK,TESTES 1-2,text,true,,182,127,9,9,http://localhost:8083/healthcheck,1,0,0
1763946610404,2,GET ID,200,OK,TESTES 1-9,text,true,,349,124,9,9,http://localhost:8083/users/30,2,0,0
1763946610399,7,PUT,200,OK,TESTES 1-8,text,true,,334,336,9,9,http://localhost:8083/users/27,7,0,0
1763946610390,19,PUT,200,OK,TESTES 1-3,text,true,,334,336,10,10,http://localhost:8083/users/24,19,0,0
1763946610402,7,POST,201,Created,TESTES 1-5,text,true,,354,395,10,10,http://localhost:8083/users,7,0,0
1763946610403,6,POST,201,Created,TESTES 1-7,text,true,,353,394,10,10,http://localhost:8083/users,6,0,0
1763946610406,4,GET,200,OK,TESTES 1-8,text,true,,3624,121,10,10,http://localhost:8083/users,4,0,0
1763946610395,16,GET ID,200,OK,TESTES 1-6,text,true,,349,124,10,10,http://localhost:8083/users/26,16,0,0
1763946610409,3,GET ID,200,OK,TESTES 1-5,text,true,,349,124,10,10,http://localhost:8083/users/31,3,0,0
1763946610406,6,POST,201,Created,TESTES 1-2,text,true,,353,394,10,10,http://localhost:8083/users,6,0,0
1763946610409,4,GET ID,200,OK,TESTES 1-7,text,true,,348,124,10,10,http://localhost:8083/users/32,4,0,0
1763946610403,10,PUT,200,OK,TESTES 1-1,text,true,,334,336,10,10,http://localhost:8083/users/29,10,0,0
1763946610409,5,GET,200,OK,TESTES 1-3,text,true,,3817,121,10,10,http://localhost:8083/users,5,0,0
1763946610406,9,PUT,200,OK,TESTES 1-9,text,true,,334,336,10,10,http://localhost:8083/users/30,9,0,0
1763946610412,4,GET ID,200,OK,TESTES 1-2,text,true,,348,124,10,10,http://localhost:8083/users/33,4,0,0
1763946610410,6,DELETE,200,OK,TESTES 1-8,text,true,,164,210,10,10,http://localhost:8083/users/27,6,0,0
1763946610413,3,GET,200,OK,TESTES 1-1,text,true,,3801,121,10,10,http://localhost:8083/users,3,0,0
1763946610411,6,PUT,200,OK,TESTES 1-6,text,true,,333,335,11,11,http://localhost:8083/users/26,6,0,0
1763946610415,3,GET,200,OK,TESTES 1-9,text,true,,3592,121,11,11,http://localhost:8083/users,3,0,0
1763946610416,2,Healthcheck,200,OK,TESTES 1-8,text,true,,182,127,11,11,http://localhost:8083/healthcheck,2,0,0
1763946610407,11,Healthcheck,200,OK,TESTES 1-10,text,true,,182,127,11,11,http://localhost:8083/healthcheck,11,0,0
